"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-6.6498e-10,-2.2799e-07,-2.9542e-06,6.6893,12.467,-3.7034,-14.534,4.0501e-16,1.2168e+09,1.5463,1.5217,0,1697.4,1.7476e+05,2111.1,1,1.2528e+09,0,1.2528e+09,0
-7.4273e-10,-2.3454e-07,-2.728e-06,6.6827,12.442,-3.7356,-14.56,3.2178e-16,1.2446e+09,1.5463,1.5217,0,1820.4,1.8558e+05,2085.2,1,1.2806e+09,0,1.2806e+09,0
-8.1059e-10,-2.4031e-07,-2.5203e-06,6.6762,12.416,-3.7674,-14.585,2.6052e-16,1.2725e+09,1.5463,1.5217,0,1942.6,1.9618e+05,2058.4,1,1.3085e+09,0,1.3085e+09,0
-8.7589e-10,-2.457e-07,-2.3198e-06,6.6695,12.391,-3.7989,-14.61,2.0399e-16,1.3004e+09,1.5463,1.5217,0,2064.2,2.0665e+05,2031.9,1,1.3363e+09,0,1.3363e+09,0
-9.2754e-10,-2.4902e-07,-2.1577e-06,6.6628,12.368,-3.8292,-14.634,1.7248e-16,1.3282e+09,1.5463,1.5217,0,2183.1,2.1641e+05,2007.2,1,1.3642e+09,0,1.3642e+09,0
-9.7919e-10,-2.5234e-07,-1.9955e-06,6.656,12.345,-3.8594,-14.657,1.4097e-16,1.3561e+09,1.5463,1.5217,0,2301.9,2.2616e+05,1982.6,1,1.392e+09,0,1.392e+09,0
-1.0287e-09,-2.5449e-07,-1.8547e-06,6.6492,12.322,-3.8888,-14.68,1.1805e-16,1.3839e+09,1.5463,1.5217,0,2418.7,2.354e+05,1948.5,1,1.4198e+09,0,1.4198e+09,0
-1.0769e-09,-2.5593e-07,-1.7269e-06,6.6423,12.3,-3.9176,-14.702,1.0039e-16,1.4118e+09,1.5463,1.5217,0,2534.3,2.4433e+05,1908.6,1,1.4477e+09,0,1.4477e+09,0
-1.1241e-09,-2.5725e-07,-1.6013e-06,6.6354,12.278,-3.9463,-14.723,8.3298e-17,1.4396e+09,1.5463,1.5217,0,2649.7,2.5319e+05,1867.2,1,1.4755e+09,0,1.4755e+09,0
-1.1604e-09,-2.5714e-07,-1.4996e-06,6.6286,12.258,-3.9737,-14.744,7.2726e-17,1.4675e+09,1.5463,1.5217,0,2762.5,2.6134e+05,1807.8,1,1.5034e+09,0,1.5034e+09,0
-1.1966e-09,-2.5703e-07,-1.3978e-06,6.6217,12.237,-4.0012,-14.765,6.2154e-17,1.4953e+09,1.5463,1.5217,0,2875.2,2.6949e+05,1748.5,1,1.5312e+09,0,1.5312e+09,0
-1.2254e-09,-2.5623e-07,-1.3067e-06,6.6149,12.217,-4.0281,-14.785,5.3692e-17,1.5232e+09,1.5463,1.5217,0,2986.6,2.7726e+05,1691.6,1,1.559e+09,0,1.559e+09,0
-1.2479e-09,-2.5483e-07,-1.2247e-06,6.608,12.197,-4.0544,-14.804,4.7016e-17,1.551e+09,1.5463,1.5217,0,3096.9,2.8472e+05,1636.9,1,1.5869e+09,0,1.5869e+09,0
-1.2704e-09,-2.5343e-07,-1.1428e-06,6.6012,12.178,-4.0807,-14.824,4.0347e-17,1.5789e+09,1.5463,1.5217,0,3207.2,2.9218e+05,1582.3,1,1.6147e+09,0,1.6147e+09,0
-1.2797e-09,-2.5058e-07,-1.0763e-06,6.5944,12.16,-4.1059,-14.842,3.596e-17,1.6067e+09,1.5463,1.5217,0,3315.3,2.9898e+05,1552.9,1,1.6426e+09,0,1.6426e+09,0
-1.289e-09,-2.4774e-07,-1.0098e-06,6.5876,12.141,-4.1311,-14.86,3.1573e-17,1.6346e+09,1.5463,1.5217,0,3423.5,3.0578e+05,1523.5,1,1.6704e+09,0,1.6704e+09,0
-1.2942e-09,-2.4451e-07,-9.4914e-07,6.5809,12.123,-4.1558,-14.878,2.7843e-17,1.6624e+09,1.5463,1.5217,0,3530.8,3.123e+05,1498.1,1,1.6982e+09,0,1.6982e+09,0
-1.2947e-09,-2.4083e-07,-8.9511e-07,6.5741,12.106,-4.1799,-14.896,2.4872e-17,1.6903e+09,1.5463,1.5217,0,3637.1,3.185e+05,1477.4,1,1.7261e+09,0,1.7261e+09,0
-1.2951e-09,-2.3715e-07,-8.4109e-07,6.5673,12.089,-4.204,-14.913,2.1901e-17,1.7181e+09,1.5463,1.5217,0,3743.4,3.2469e+05,1456.6,1,1.7539e+09,0,1.7539e+09,0
-1.2917e-09,-2.3333e-07,-7.9623e-07,6.5605,12.072,-4.2273,-14.93,1.9767e-17,1.7459e+09,1.5463,1.5217,0,3848,3.3041e+05,1435.1,1,1.7818e+09,0,1.7818e+09,0
-1.2881e-09,-2.2949e-07,-7.5211e-07,6.5538,12.056,-4.2506,-14.946,1.7702e-17,1.7738e+09,1.5463,1.5217,0,3952.5,3.3608e+05,1413.6,1,1.8096e+09,0,1.8096e+09,0
-1.2836e-09,-2.2569e-07,-7.1096e-07,6.547,12.039,-4.2735,-14.962,1.5865e-17,1.8016e+09,1.5463,1.5217,0,4056.4,3.4158e+05,1392.6,1,1.8374e+09,0,1.8374e+09,0
-1.2778e-09,-2.2194e-07,-6.7453e-07,6.5402,12.024,-4.2959,-14.978,1.4393e-17,1.8295e+09,1.5463,1.5217,0,4159.4,3.4679e+05,1372.7,1,1.8653e+09,0,1.8653e+09,0
-1.2721e-09,-2.182e-07,-6.3811e-07,6.5334,12.008,-4.3183,-14.993,1.292e-17,1.8573e+09,1.5463,1.5217,0,4262.3,3.52e+05,1352.8,1,1.8931e+09,0,1.8931e+09,0
-1.2653e-09,-2.1456e-07,-6.067e-07,6.5267,11.993,-4.3401,-15.008,1.1781e-17,1.8852e+09,1.5463,1.5217,0,4364,3.5686e+05,1334.6,1,1.921e+09,0,1.921e+09,0
-1.2583e-09,-2.1094e-07,-5.762e-07,6.52,11.978,-4.3618,-15.023,1.0704e-17,1.913e+09,1.5463,1.5217,0,4465.4,3.6166e+05,1316.7,1,1.9488e+09,0,1.9488e+09,0
-1.2511e-09,-2.0736e-07,-5.4714e-07,6.5132,11.963,-4.3833,-15.038,9.7097e-18,1.9409e+09,1.5463,1.5217,0,4566.5,3.6634e+05,1299.3,1,1.9766e+09,0,1.9766e+09,0
-1.2432e-09,-2.0387e-07,-5.2135e-07,6.5066,11.949,-4.4043,-15.052,8.9047e-18,1.9687e+09,1.5463,1.5217,0,4666.7,3.7076e+05,1282.7,1,2.0045e+09,0,2.0045e+09,0
-1.2354e-09,-2.0038e-07,-4.9555e-07,6.4999,11.935,-4.4253,-15.067,8.0996e-18,1.9966e+09,1.5463,1.5217,0,4766.9,3.7519e+05,1266.2,1,2.0323e+09,0,2.0323e+09,0
-1.2272e-09,-1.9699e-07,-4.7268e-07,6.4933,11.921,-4.4457,-15.081,7.4433e-18,2.0244e+09,1.5463,1.5217,0,4866.2,3.7935e+05,1250.3,1,2.0602e+09,0,2.0602e+09,0
-1.2189e-09,-1.9363e-07,-4.507e-07,6.4867,11.907,-4.4661,-15.094,6.8319e-18,2.0523e+09,1.5463,1.5217,0,4965.2,3.8343e+05,1234.7,1,2.088e+09,0,2.088e+09,0
-1.2105e-09,-1.9029e-07,-4.2943e-07,6.4801,11.894,-4.4863,-15.108,6.2527e-18,2.0801e+09,1.5463,1.5217,0,5064,3.8745e+05,1219.2,1,2.1158e+09,0,2.1158e+09,0
-1.2019e-09,-1.8707e-07,-4.1059e-07,6.4736,11.88,-4.506,-15.121,5.7818e-18,2.1079e+09,1.5463,1.5217,0,5162,3.9122e+05,1204.4,1,2.1437e+09,0,2.1437e+09,0
-1.1934e-09,-1.8384e-07,-3.9174e-07,6.4671,11.867,-4.5257,-15.134,5.3109e-18,2.1358e+09,1.5463,1.5217,0,5260,3.95e+05,1189.6,1,2.1715e+09,0,2.1715e+09,0
-1.1848e-09,-1.8072e-07,-3.747e-07,6.4606,11.854,-4.545,-15.147,4.9115e-18,2.1636e+09,1.5463,1.5217,0,5357.3,3.9859e+05,1175.4,1,2.1994e+09,0,2.1994e+09,0
-1.1763e-09,-1.7763e-07,-3.5846e-07,6.4542,11.842,-4.5641,-15.16,4.5443e-18,2.1915e+09,1.5463,1.5217,0,5454.3,4.0209e+05,1161.5,1,2.2272e+09,0,2.2272e+09,0
