"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.7897e-09,5.8841e-07,6.9793e-06,6.1049,10.994,-5.7615,-16.008,1.5642e-15,2.142e+09,0.042841,1.5217,0,444.88,35628,4.2279e+05,1,2.1771e+09,0,1.56e+08,2.1715e+09
1.7584e-09,5.7046e-07,6.7797e-06,6.1034,10.979,-5.7773,-16.022,1.4564e-15,2.17e+09,0.042841,1.5217,0,450.89,35685,4.243e+05,1,2.205e+09,0,1.58e+08,2.1994e+09
1.7274e-09,5.5271e-07,6.5822e-06,6.102,10.965,-5.7931,-16.037,1.3509e-15,2.1979e+09,0.042841,1.5217,0,456.9,35740,4.258e+05,1,2.2329e+09,0,1.6e+08,2.2272e+09
1.6973e-09,5.3569e-07,6.3925e-06,6.1006,10.951,-5.8086,-16.051,1.2536e-15,2.2258e+09,0.042841,1.5217,0,462.91,35794,4.2728e+05,1,2.2609e+09,0,1.62e+08,2.255e+09
1.6687e-09,5.1987e-07,6.2155e-06,6.0992,10.937,-5.8238,-16.065,1.1694e-15,2.2537e+09,0.042841,1.5217,0,468.92,35845,4.287e+05,1,2.2888e+09,0,1.64e+08,2.2829e+09
1.6402e-09,5.0405e-07,6.0384e-06,6.0978,10.923,-5.839,-16.078,1.0852e-15,2.2817e+09,0.042841,1.5217,0,474.93,35895,4.3012e+05,1,2.3167e+09,0,1.66e+08,2.3107e+09
1.6135e-09,4.8965e-07,5.8765e-06,6.0965,10.91,-5.8537,-16.092,1.015e-15,2.3096e+09,0.042841,1.5217,0,480.93,35942,4.3148e+05,1,2.3446e+09,0,1.68e+08,2.3386e+09
1.5872e-09,4.7549e-07,5.7173e-06,6.0952,10.897,-5.8683,-16.105,9.4713e-16,2.3375e+09,0.042841,1.5217,0,486.94,35989,4.3282e+05,1,2.3725e+09,0,1.7e+08,2.3664e+09
1.5614e-09,4.618e-07,5.563e-06,6.0938,10.883,-5.8827,-16.118,8.8338e-16,2.3654e+09,0.042841,1.5217,0,492.94,36034,4.3415e+05,1,2.4004e+09,0,1.72e+08,2.3942e+09
1.5371e-09,4.4909e-07,5.4193e-06,6.0926,10.871,-5.8968,-16.131,8.2831e-16,2.3934e+09,0.042841,1.5217,0,498.95,36077,4.3542e+05,1,2.4283e+09,0,1.74e+08,2.4221e+09
