"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2.6593e-13,1.494e-08,1.3235e-05,6.3783,10.929,-5.553,-16.073,1.3985e-14,1.5789e+09,-0.024544,1.5217,0,-0.0087087,0.00475,4.6719e+05,1,1.6147e+09,0,0,1.6147e+09
-1.8025e-13,1.4186e-08,1.2709e-05,6.3673,10.906,-5.5864,-16.095,1.2518e-14,1.6067e+09,-0.024544,1.5217,0,-0.03332,-0.017934,4.7284e+05,1,1.6426e+09,0,0,1.6426e+09
-9.4561e-14,1.3432e-08,1.2183e-05,6.3564,10.884,-5.6199,-16.118,1.1051e-14,1.6346e+09,-0.024544,1.5217,0,-0.057932,-0.040619,4.7848e+05,1,1.6704e+09,0,0,1.6704e+09
1.1129e-14,1.273e-08,1.1692e-05,6.3456,10.862,-5.6525,-16.14,9.7989e-15,1.6624e+09,-0.024544,1.5217,0,-0.065144,-0.056583,4.8368e+05,1,1.6982e+09,0,0,1.6982e+09
1.3997e-13,1.2088e-08,1.1241e-05,6.3348,10.841,-5.6841,-16.161,8.7947e-15,1.6903e+09,-0.024544,1.5217,0,-0.052217,-0.064768,4.8837e+05,1,1.7261e+09,0,0,1.7261e+09
2.6882e-13,1.1447e-08,1.079e-05,6.324,10.82,-5.7157,-16.181,7.7905e-15,1.7181e+09,-0.024544,1.5217,0,-0.03929,-0.072954,4.9305e+05,1,1.7539e+09,0,0,1.7539e+09
3.1958e-13,1.0888e-08,1.0396e-05,6.3135,10.801,-5.7457,-16.201,7.0589e-15,1.7459e+09,-0.024544,1.5217,0,-0.081151,-0.049375,4.9709e+05,1,1.7818e+09,0,0,1.7818e+09
3.6395e-13,1.0337e-08,1.0007e-05,6.303,10.781,-5.7756,-16.22,6.3495e-15,1.7738e+09,-0.024544,1.5217,0,-0.12749,-0.023199,5.0108e+05,1,1.8096e+09,0,0,1.8096e+09
3.7021e-13,9.8151e-09,9.6367e-06,6.2927,10.762,-5.8049,-16.239,5.7155e-15,1.8016e+09,-0.024544,1.5217,0,-0.14578,0.0015735,5.0485e+05,1,1.8374e+09,0,0,1.8374e+09
3.1568e-13,9.3415e-09,9.298e-06,6.2827,10.744,-5.8331,-16.257,5.2016e-15,1.8295e+09,-0.024544,1.5217,0,-0.11932,0.024107,5.0829e+05,1,1.8653e+09,0,0,1.8653e+09
2.6114e-13,8.8679e-09,8.9593e-06,6.2727,10.726,-5.8613,-16.276,4.6877e-15,1.8573e+09,-0.024544,1.5217,0,-0.092853,0.046641,5.1173e+05,1,1.8931e+09,0,0,1.8931e+09
1.1529e-13,8.4514e-09,8.6565e-06,6.2632,10.709,-5.8882,-16.293,4.2872e-15,1.8852e+09,-0.024544,1.5217,0,-0.052722,0.057337,5.148e+05,1,1.921e+09,0,0,1.921e+09
-4.7165e-14,8.0454e-09,8.3602e-06,6.2538,10.691,-5.9148,-16.31,3.9072e-15,1.913e+09,-0.024544,1.5217,0,-0.010107,0.065882,5.178e+05,1,1.9488e+09,0,0,1.9488e+09
-1.7154e-13,7.6568e-09,8.0749e-06,6.2446,10.674,-5.9409,-16.327,3.5561e-15,1.9409e+09,-0.024544,1.5217,0,0.023084,0.071528,5.2068e+05,1,1.9766e+09,0,0,1.9766e+09
-2.1001e-13,7.3078e-09,7.8144e-06,6.2358,10.658,-5.966,-16.343,3.2702e-15,1.9687e+09,-0.024544,1.5217,0,0.035016,0.070636,5.2332e+05,1,2.0045e+09,0,0,2.0045e+09
-2.4848e-13,6.9588e-09,7.5539e-06,6.227,10.642,-5.991,-16.36,2.9842e-15,1.9966e+09,-0.024544,1.5217,0,0.046948,0.069743,5.2595e+05,1,2.0323e+09,0,0,2.0323e+09
-2.6147e-13,6.646e-09,7.3166e-06,6.2187,10.626,-6.015,-16.375,2.75e-15,2.0244e+09,-0.024544,1.5217,0,0.051961,0.057321,5.2835e+05,1,2.0602e+09,0,0,2.0602e+09
-2.6678e-13,6.3441e-09,7.0863e-06,6.2106,10.611,-6.0386,-16.391,2.5315e-15,2.0523e+09,-0.024544,1.5217,0,0.054884,0.041419,5.3068e+05,1,2.088e+09,0,0,2.088e+09
-2.7423e-13,6.0513e-09,6.8619e-06,6.2025,10.595,-6.062,-16.406,2.3242e-15,2.0801e+09,-0.024544,1.5217,0,0.057682,0.024992,5.3295e+05,1,2.1158e+09,0,0,2.1158e+09
-2.8892e-13,5.7891e-09,6.6574e-06,6.1949,10.581,-6.0844,-16.421,2.1548e-15,2.1079e+09,-0.024544,1.5217,0,0.060057,0.0068027,5.3503e+05,1,2.1437e+09,0,0,2.1437e+09
-3.0361e-13,5.5269e-09,6.4529e-06,6.1873,10.566,-6.1068,-16.436,1.9854e-15,2.1358e+09,-0.024544,1.5217,0,0.062432,-0.011387,5.3711e+05,1,2.1715e+09,0,0,2.1715e+09
-3.1037e-13,5.2878e-09,6.2637e-06,6.18,10.552,-6.1284,-16.45,1.8411e-15,2.1636e+09,-0.024544,1.5217,0,0.063476,-0.023085,5.3905e+05,1,2.1994e+09,0,0,2.1994e+09
-3.1357e-13,5.0592e-09,6.0813e-06,6.1728,10.537,-6.1497,-16.464,1.7082e-15,2.1915e+09,-0.024544,1.5217,0,0.063921,-0.031866,5.4092e+05,1,2.2272e+09,0,0,2.2272e+09
-3.094e-13,4.8349e-09,5.9018e-06,6.1657,10.523,-6.1708,-16.478,1.5795e-15,2.2193e+09,-0.024544,1.5217,0,0.063245,-0.038922,5.4276e+05,1,2.255e+09,0,0,2.255e+09
-2.6379e-13,4.6348e-09,5.7384e-06,6.159,10.51,-6.1911,-16.492,1.4741e-15,2.2472e+09,-0.024544,1.5217,0,0.056253,-0.03627,5.4446e+05,1,2.2829e+09,0,0,2.2829e+09
-2.1818e-13,4.4348e-09,5.5751e-06,6.1523,10.496,-6.2113,-16.505,1.3686e-15,2.275e+09,-0.024544,1.5217,0,0.049262,-0.033618,5.4615e+05,1,2.3107e+09,0,0,2.3107e+09
-1.3994e-13,4.2496e-09,5.4219e-06,6.1458,10.483,-6.231,-16.518,1.276e-15,2.3029e+09,-0.024544,1.5217,0,0.036225,-0.02755,5.4775e+05,1,2.3386e+09,0,0,2.3386e+09
-4.0985e-14,4.0738e-09,5.2751e-06,6.1395,10.47,-6.2503,-16.531,1.1916e-15,2.3307e+09,-0.024544,1.5217,0,0.019351,-0.019314,5.4929e+05,1,2.3664e+09,0,0,2.3664e+09
5.8891e-14,3.8996e-09,5.1293e-06,6.1331,10.457,-6.2696,-16.544,1.1083e-15,2.3585e+09,-0.024544,1.5217,0,0.0021893,-0.011245,5.5082e+05,1,2.3942e+09,0,0,2.3942e+09
1.7057e-13,3.7447e-09,4.9968e-06,6.1272,10.445,-6.2881,-16.557,1.04e-15,2.3864e+09,-0.024544,1.5217,0,-0.018655,-0.0053217,5.5223e+05,1,2.4221e+09,0,0,2.4221e+09
2.8225e-13,3.5898e-09,4.8644e-06,6.1212,10.432,-6.3065,-16.569,9.7172e-16,2.4142e+09,-0.024544,1.5217,0,-0.0395,0.00060195,5.5364e+05,1,2.4499e+09,0,0,2.4499e+09
3.697e-13,3.4445e-09,4.7386e-06,6.1154,10.42,-6.3246,-16.582,9.1017e-16,2.4421e+09,-0.024544,1.5217,0,-0.056849,0.0032902,5.5498e+05,1,2.4778e+09,0,0,2.4778e+09
4.3595e-13,3.3075e-09,4.6187e-06,6.1097,10.408,-6.3423,-16.594,8.5451e-16,2.4699e+09,-0.024544,1.5217,0,-0.071143,0.0031497,5.5628e+05,1,2.5056e+09,0,0,2.5056e+09
5.0219e-13,3.1706e-09,4.4989e-06,6.104,10.396,-6.36,-16.606,7.9885e-16,2.4978e+09,-0.024544,1.5217,0,-0.085436,0.0030091,5.5757e+05,1,2.5334e+09,0,0,2.5334e+09
4.9499e-13,3.0491e-09,4.3899e-06,6.0987,10.384,-6.377,-16.617,7.5307e-16,2.5256e+09,-0.024544,1.5217,0,-0.086595,-0.00047207,5.5877e+05,1,2.5613e+09,0,0,2.5613e+09
4.8738e-13,2.9277e-09,4.2811e-06,6.0933,10.373,-6.394,-16.629,7.0735e-16,2.5535e+09,-0.024544,1.5217,0,-0.08768,-0.003972,5.5997e+05,1,2.5891e+09,0,0,2.5891e+09
