"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.432e-12,1.7073e-08,1.2977e-05,6.6622,10.603,-5.5949,-16.399,1.9167e-14,1.551e+09,-0.024544,1.5217,0,-0.63488,-1.1001,5.6588e+05,1,1.5869e+09,0,0,1.5869e+09
2.0154e-12,1.6167e-08,1.2387e-05,6.6589,10.575,-5.6256,-16.426,1.639e-14,1.5789e+09,-0.024544,1.5217,0,-0.69094,-1.0065,5.7668e+05,1,1.6147e+09,0,0,1.6147e+09
1.7824e-12,1.5394e-08,1.1887e-05,6.651,10.55,-5.6587,-16.451,1.455e-14,1.6067e+09,-0.024544,1.5217,0,-0.63977,-0.91239,5.8663e+05,1,1.6426e+09,0,0,1.6426e+09
1.5495e-12,1.462e-08,1.1386e-05,6.6431,10.525,-5.6918,-16.477,1.271e-14,1.6346e+09,-0.024544,1.5217,0,-0.58859,-0.81828,5.9658e+05,1,1.6704e+09,0,0,1.6704e+09
1.314e-12,1.3901e-08,1.092e-05,6.6345,10.501,-5.7247,-16.501,1.1153e-14,1.6624e+09,-0.024544,1.5217,0,-0.49827,-0.73651,6.0589e+05,1,1.6982e+09,0,0,1.6982e+09
1.0756e-12,1.3243e-08,1.0492e-05,6.625,10.478,-5.7572,-16.524,9.9252e-15,1.6903e+09,-0.024544,1.5217,0,-0.36262,-0.66901,6.1447e+05,1,1.7261e+09,0,0,1.7261e+09
8.3726e-13,1.2586e-08,1.0064e-05,6.6155,10.455,-5.7897,-16.547,8.6971e-15,1.7181e+09,-0.024544,1.5217,0,-0.22697,-0.60151,6.2305e+05,1,1.7539e+09,0,0,1.7539e+09
6.869e-13,1.2018e-08,9.691e-06,6.606,10.433,-5.8205,-16.568,7.8262e-15,1.7459e+09,-0.024544,1.5217,0,-0.25163,-0.52816,6.3042e+05,1,1.7818e+09,0,0,1.7818e+09
5.4373e-13,1.1457e-08,9.3223e-06,6.5964,10.412,-5.8512,-16.589,6.9844e-15,1.7738e+09,-0.024544,1.5217,0,-0.2894,-0.45433,6.377e+05,1,1.8096e+09,0,0,1.8096e+09
4.3811e-13,1.0927e-08,8.9723e-06,6.5869,10.392,-5.8814,-16.61,6.238e-15,1.8016e+09,-0.024544,1.5217,0,-0.3056,-0.38023,6.4458e+05,1,1.8374e+09,0,0,1.8374e+09
3.9241e-13,1.0445e-08,8.6523e-06,6.5773,10.372,-5.9105,-16.629,5.6435e-15,1.8295e+09,-0.024544,1.5217,0,-0.28736,-0.30568,6.508e+05,1,1.8653e+09,0,0,1.8653e+09
3.467e-13,9.9624e-09,8.3323e-06,6.5678,10.352,-5.9396,-16.649,5.049e-15,1.8573e+09,-0.024544,1.5217,0,-0.26913,-0.23113,6.5703e+05,1,1.8931e+09,0,0,1.8931e+09
2.1141e-13,9.5345e-09,8.0466e-06,6.5584,10.334,-5.9675,-16.668,4.5934e-15,1.8852e+09,-0.024544,1.5217,0,-0.24457,-0.18132,6.6253e+05,1,1.921e+09,0,0,1.921e+09
5.984e-14,9.1165e-09,7.7672e-06,6.5491,10.316,-5.9952,-16.686,4.1631e-15,1.913e+09,-0.024544,1.5217,0,-0.21885,-0.136,6.6789e+05,1,1.9488e+09,0,0,1.9488e+09
-1.3043e-13,8.7152e-09,7.4982e-06,6.5398,10.298,-6.0224,-16.704,3.7673e-15,1.9409e+09,-0.024544,1.5217,0,-0.19987,-0.0897,6.7304e+05,1,1.9766e+09,0,0,1.9766e+09
-4.0799e-13,8.3517e-09,7.2528e-06,6.5307,10.281,-6.0487,-16.721,3.4494e-15,1.9687e+09,-0.024544,1.5217,0,-0.19608,-0.041175,6.7771e+05,1,2.0045e+09,0,0,2.0045e+09
-6.8556e-13,7.9882e-09,7.0075e-06,6.5216,10.263,-6.075,-16.738,3.1314e-15,1.9966e+09,-0.024544,1.5217,0,-0.19229,0.0073509,6.8237e+05,1,2.0323e+09,0,0,2.0323e+09
-1.0504e-12,7.6609e-09,6.7842e-06,6.5127,10.247,-6.1003,-16.755,2.874e-15,2.0244e+09,-0.024544,1.5217,0,-0.11974,0.091325,6.8657e+05,1,2.0602e+09,0,0,2.0602e+09
-1.4415e-12,7.3444e-09,6.5677e-06,6.5039,10.231,-6.1253,-16.771,2.6348e-15,2.0523e+09,-0.024544,1.5217,0,-0.02644,0.18601,6.9063e+05,1,2.088e+09,0,0,2.088e+09
-1.8196e-12,7.0374e-09,6.3567e-06,6.4953,10.215,-6.15,-16.787,2.4086e-15,2.0801e+09,-0.024544,1.5217,0,0.079731,0.29321,6.9457e+05,1,2.1158e+09,0,0,2.1158e+09
-2.154e-12,6.7619e-09,6.1647e-06,6.4869,10.199,-6.1737,-16.802,2.2261e-15,2.1079e+09,-0.024544,1.5217,0,0.22923,0.44259,6.981e+05,1,2.1437e+09,0,0,2.1437e+09
-2.4883e-12,6.4864e-09,5.9726e-06,6.4786,10.184,-6.1974,-16.818,2.0435e-15,2.1358e+09,-0.024544,1.5217,0,0.37873,0.59197,7.0164e+05,1,2.1715e+09,0,0,2.1715e+09
