"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.2969e-09,8.8981e-07,1.0368e-05,6.0408,11.206,-5.6133,-15.796,4.5738e-15,1.8069e+09,0.042591,1.5217,0,374.8,33455,3.8702e+05,1,1.8422e+09,0,1.32e+08,1.8374e+09
2.2388e-09,8.5219e-07,1.0003e-05,6.0381,11.188,-5.6337,-15.813,4.1777e-15,1.8349e+09,0.042497,1.5217,0,380.86,33498,3.8887e+05,1,1.8701e+09,0,1.34e+08,1.8653e+09
2.216e-09,8.3176e-07,9.6387e-06,6.0355,11.17,-5.6541,-15.831,3.7844e-15,1.8628e+09,0.042824,1.5217,0,386.78,33698,3.907e+05,1,1.898e+09,0,1.36e+08,1.8931e+09
2.1376e-09,7.8703e-07,9.3213e-06,6.0329,11.153,-5.6736,-15.848,3.4852e-15,1.8907e+09,0.042403,1.5217,0,392.95,33606,3.9244e+05,1,1.9259e+09,0,1.38e+08,1.921e+09
2.1132e-09,7.6735e-07,9.0005e-06,6.0304,11.136,-5.6931,-15.865,3.1844e-15,1.9186e+09,0.042671,1.5217,0,398.89,33776,3.9414e+05,1,1.9538e+09,0,1.4e+08,1.9488e+09
2.068e-09,7.3915e-07,8.7006e-06,6.0279,11.12,-5.7121,-15.882,2.9199e-15,1.9466e+09,0.042635,1.5217,0,404.92,33825,3.9579e+05,1,1.9817e+09,0,1.42e+08,1.9766e+09
2.0168e-09,7.0893e-07,8.42e-06,6.0255,11.104,-5.7307,-15.898,2.6899e-15,1.9745e+09,0.042499,1.5217,0,410.99,33833,3.9739e+05,1,2.0096e+09,0,1.44e+08,2.0045e+09
2.0003e-09,6.9424e-07,8.1374e-06,6.0231,11.088,-5.7493,-15.914,2.459e-15,2.0024e+09,0.042834,1.5217,0,416.9,34023,3.9898e+05,1,2.0376e+09,0,1.46e+08,2.0323e+09
1.9365e-09,6.6025e-07,7.8894e-06,6.0207,11.072,-5.7671,-15.929,2.2797e-15,2.0303e+09,0.042459,1.5217,0,423.03,33929,4.0048e+05,1,2.0655e+09,0,1.48e+08,2.0602e+09
1.9132e-09,6.4375e-07,7.6399e-06,6.0184,11.057,-5.7849,-15.945,2.1006e-15,2.0583e+09,0.042662,1.5217,0,428.98,34062,4.0196e+05,1,2.0934e+09,0,1.5e+08,2.088e+09
1.8785e-09,6.2303e-07,7.4034e-06,6.0161,11.041,-5.8023,-15.96,1.939e-15,2.0862e+09,0.042672,1.5217,0,434.99,34116,4.0341e+05,1,2.1213e+09,0,1.52e+08,2.1158e+09
