"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.379e-10,2.7929e-09,-1.2681e-06,6.711,11.394,-4.7547,-15.607,1.3989e-15,1.551e+09,1.5463,1.5217,0,1362.8,77941,-421.3,1,1.5869e+09,0,1.5869e+09,0
1.4074e-10,1.7792e-09,-1.1883e-06,6.7027,11.375,-4.7823,-15.627,9.8775e-16,1.5789e+09,1.5463,1.5217,0,1478.9,83749,-312.33,1,1.6147e+09,0,1.6147e+09,0
1.4153e-10,1.7002e-09,-1.1232e-06,6.6954,11.356,-4.8086,-15.646,8.094e-16,1.6067e+09,1.5463,1.5217,0,1596.6,89636,-210.34,1,1.6426e+09,0,1.6426e+09,0
1.4233e-10,1.6212e-09,-1.0581e-06,6.688,11.337,-4.8348,-15.664,6.3105e-16,1.6346e+09,1.5463,1.5217,0,1714.3,95523,-108.36,1,1.6704e+09,0,1.6704e+09,0
1.4142e-10,1.7328e-09,-9.9828e-07,6.681,11.318,-4.8605,-15.683,4.952e-16,1.6624e+09,1.5463,1.5217,0,1832.1,1.0139e+05,-26.149,1,1.6982e+09,0,1.6982e+09,0
1.3853e-10,2.0649e-09,-9.4454e-07,6.6744,11.3,-4.8855,-15.702,4.0854e-16,1.6903e+09,1.5463,1.5217,0,1950,1.0723e+05,33.168,1,1.7261e+09,0,1.7261e+09,0
1.3564e-10,2.397e-09,-8.908e-07,6.6678,11.282,-4.9105,-15.72,3.2188e-16,1.7181e+09,1.5463,1.5217,0,2067.9,1.1306e+05,92.485,1,1.7539e+09,0,1.7539e+09,0
1.2886e-10,2.4947e-09,-8.4528e-07,6.6616,11.264,-4.9345,-15.738,2.7271e-16,1.7459e+09,1.5463,1.5217,0,2185.3,1.1878e+05,109.28,1,1.7818e+09,0,1.7818e+09,0
1.2176e-10,2.5732e-09,-8.0043e-07,6.6555,11.246,-4.9584,-15.756,2.2661e-16,1.7738e+09,1.5463,1.5217,0,2302.6,1.245e+05,122.61,1,1.8096e+09,0,1.8096e+09,0
1.1388e-10,2.5135e-09,-7.5827e-07,6.6495,11.228,-4.982,-15.773,1.881e-16,1.8016e+09,1.5463,1.5217,0,2419.7,1.3014e+05,125.36,1,1.8374e+09,0,1.8374e+09,0
1.0475e-10,2.2332e-09,-7.204e-07,6.6438,11.211,-5.0049,-15.79,1.617e-16,1.8295e+09,1.5463,1.5217,0,2536.2,1.3568e+05,111.26,1,1.8653e+09,0,1.8653e+09,0
9.5617e-11,1.953e-09,-6.8253e-07,6.638,11.194,-5.0279,-15.808,1.353e-16,1.8573e+09,1.5463,1.5217,0,2652.8,1.4122e+05,97.16,1,1.8931e+09,0,1.8931e+09,0
8.847e-11,1.4055e-09,-6.4937e-07,6.6324,11.177,-5.0501,-15.824,1.1766e-16,1.8852e+09,1.5463,1.5217,0,2768.7,1.4658e+05,61.35,1,1.921e+09,0,1.921e+09,0
8.1684e-11,8.096e-10,-6.1706e-07,6.6269,11.161,-5.0722,-15.841,1.0163e-16,1.913e+09,1.5463,1.5217,0,2884.4,1.5191e+05,21.595,1,1.9488e+09,0,1.9488e+09,0
7.5809e-11,1.3844e-10,-5.8619e-07,6.6214,11.144,-5.0941,-15.857,8.7375e-17,1.9409e+09,1.5463,1.5217,0,2999.8,1.5717e+05,-21.324,1,1.9766e+09,0,1.9766e+09,0
